customer,cluster,cluster_label,cluster_profile
4970,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4971,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4972,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4974,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4975,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4979,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4980,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4981,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4983,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4987,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4989,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4991,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4992,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4995,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
4996,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4997,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4998,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
4999,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5001,1,New Parents,"Baby%, Drinks%, Home%"
5003,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5004,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5007,1,New Parents,"Baby%, Drinks%, Home%"
5008,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5009,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5010,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5011,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5012,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5013,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5014,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5015,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5016,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5017,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5018,1,New Parents,"Baby%, Drinks%, Home%"
5019,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5020,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5021,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5023,1,New Parents,"Baby%, Drinks%, Home%"
5024,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5025,1,New Parents,"Baby%, Drinks%, Home%"
5028,1,New Parents,"Baby%, Drinks%, Home%"
5029,1,New Parents,"Baby%, Drinks%, Home%"
5030,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5032,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5033,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5034,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5035,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5036,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5037,1,New Parents,"Baby%, Drinks%, Home%"
5038,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5039,1,New Parents,"Baby%, Drinks%, Home%"
5040,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5041,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5042,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5043,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5045,1,New Parents,"Baby%, Drinks%, Home%"
5047,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5048,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5052,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5053,1,New Parents,"Baby%, Drinks%, Home%"
5054,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5055,1,New Parents,"Baby%, Drinks%, Home%"
5056,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5057,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5058,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5059,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5060,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5062,1,New Parents,"Baby%, Drinks%, Home%"
5063,1,New Parents,"Baby%, Drinks%, Home%"
5064,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5065,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5066,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5067,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5069,1,New Parents,"Baby%, Drinks%, Home%"
5070,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5071,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5072,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5073,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5074,1,New Parents,"Baby%, Drinks%, Home%"
5075,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5076,1,New Parents,"Baby%, Drinks%, Home%"
5077,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5078,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5079,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5080,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5081,1,New Parents,"Baby%, Drinks%, Home%"
5082,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5084,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5085,1,New Parents,"Baby%, Drinks%, Home%"
5086,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5087,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5088,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5089,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5090,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5091,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5092,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5093,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5095,1,New Parents,"Baby%, Drinks%, Home%"
5096,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5097,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5098,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5099,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5100,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5101,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5102,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5105,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5108,1,New Parents,"Baby%, Drinks%, Home%"
5109,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5111,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5112,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5113,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5114,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5115,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5116,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5117,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5120,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5122,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5125,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5126,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5127,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5129,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5130,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5131,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5132,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5133,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5134,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5135,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5137,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5138,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5139,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5140,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5141,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5142,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5143,1,New Parents,"Baby%, Drinks%, Home%"
5145,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5146,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5147,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5148,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5149,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5150,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5151,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5152,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5154,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5155,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5156,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5157,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5158,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5159,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5160,1,New Parents,"Baby%, Drinks%, Home%"
5161,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5162,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5163,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5164,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5165,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5166,1,New Parents,"Baby%, Drinks%, Home%"
5167,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5168,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5169,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5170,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5171,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5172,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5174,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5175,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5176,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5177,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5178,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5180,1,New Parents,"Baby%, Drinks%, Home%"
5182,1,New Parents,"Baby%, Drinks%, Home%"
5183,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5184,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5185,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5186,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5187,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5188,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5191,1,New Parents,"Baby%, Drinks%, Home%"
5192,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5193,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5194,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5195,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5196,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5197,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5198,1,New Parents,"Baby%, Drinks%, Home%"
5200,1,New Parents,"Baby%, Drinks%, Home%"
5201,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5202,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5203,1,New Parents,"Baby%, Drinks%, Home%"
5204,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5205,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5206,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5207,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5209,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5210,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5212,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5213,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5214,1,New Parents,"Baby%, Drinks%, Home%"
5215,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5216,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5217,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5218,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5221,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5222,1,New Parents,"Baby%, Drinks%, Home%"
5224,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5225,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5226,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5227,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5228,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5229,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5230,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5231,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5232,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5234,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5235,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5236,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5237,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5238,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5239,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5240,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5241,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5242,1,New Parents,"Baby%, Drinks%, Home%"
5243,1,New Parents,"Baby%, Drinks%, Home%"
5244,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5245,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5246,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5247,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5248,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5249,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5251,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5252,1,New Parents,"Baby%, Drinks%, Home%"
5253,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5254,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5255,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5256,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5257,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5258,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5259,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5260,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5262,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5263,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5264,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5266,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5267,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5269,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5270,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5271,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5272,1,New Parents,"Baby%, Drinks%, Home%"
5273,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5274,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5275,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5276,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5277,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5278,1,New Parents,"Baby%, Drinks%, Home%"
5279,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5280,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5281,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5282,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5285,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5286,1,New Parents,"Baby%, Drinks%, Home%"
5289,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5290,1,New Parents,"Baby%, Drinks%, Home%"
5291,1,New Parents,"Baby%, Drinks%, Home%"
5292,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5293,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5294,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5296,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5297,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5301,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5304,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5308,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5310,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5311,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5312,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5313,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5317,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5319,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5321,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5324,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5325,1,New Parents,"Baby%, Drinks%, Home%"
5326,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5327,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5328,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5330,1,New Parents,"Baby%, Drinks%, Home%"
5331,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5332,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5333,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5334,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5335,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5336,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5337,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5339,1,New Parents,"Baby%, Drinks%, Home%"
5340,1,New Parents,"Baby%, Drinks%, Home%"
5341,1,New Parents,"Baby%, Drinks%, Home%"
5342,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5344,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5345,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5348,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5349,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5350,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5351,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5352,1,New Parents,"Baby%, Drinks%, Home%"
5353,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5355,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5356,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5357,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5358,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5359,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5360,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5361,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5363,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5364,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5365,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5366,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5367,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5368,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5369,1,New Parents,"Baby%, Drinks%, Home%"
5370,1,New Parents,"Baby%, Drinks%, Home%"
5372,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5373,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5374,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5375,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5378,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5379,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5382,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5383,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5386,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5387,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5389,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5391,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5392,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5393,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5394,1,New Parents,"Baby%, Drinks%, Home%"
5396,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5397,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5398,1,New Parents,"Baby%, Drinks%, Home%"
5399,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5400,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5401,1,New Parents,"Baby%, Drinks%, Home%"
5402,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5404,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5405,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5407,1,New Parents,"Baby%, Drinks%, Home%"
5408,1,New Parents,"Baby%, Drinks%, Home%"
5409,1,New Parents,"Baby%, Drinks%, Home%"
5410,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5411,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5412,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5413,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5414,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5415,1,New Parents,"Baby%, Drinks%, Home%"
5417,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5418,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5419,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5421,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5422,1,New Parents,"Baby%, Drinks%, Home%"
5423,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5425,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5427,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5428,1,New Parents,"Baby%, Drinks%, Home%"
5432,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5433,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5435,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5436,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5437,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5438,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5439,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5440,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5441,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5442,1,New Parents,"Baby%, Drinks%, Home%"
5444,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5445,1,New Parents,"Baby%, Drinks%, Home%"
5446,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5447,1,New Parents,"Baby%, Drinks%, Home%"
5448,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5449,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5451,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5452,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5453,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5454,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5456,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5457,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5458,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5460,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5461,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5462,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5463,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5464,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5465,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5466,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5468,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5469,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5470,1,New Parents,"Baby%, Drinks%, Home%"
5472,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5473,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5474,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5476,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5477,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5479,1,New Parents,"Baby%, Drinks%, Home%"
5480,1,New Parents,"Baby%, Drinks%, Home%"
5481,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5482,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5483,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5486,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5487,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5489,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5491,1,New Parents,"Baby%, Drinks%, Home%"
5492,1,New Parents,"Baby%, Drinks%, Home%"
5493,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5494,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5495,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5496,1,New Parents,"Baby%, Drinks%, Home%"
5497,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5498,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5499,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5500,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5501,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5502,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5504,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5505,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5506,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5507,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5508,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
5509,1,New Parents,"Baby%, Drinks%, Home%"
5510,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5511,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5512,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
5513,1,New Parents,"Baby%, Drinks%, Home%"
5514,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
5516,1,New Parents,"Baby%, Drinks%, Home%"
